Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Label
93,90,91,54,43,18,18,78,77,90,1
25,77,89,39,95,68,44,38,49,95,-1
6,91,21,87,4,17,33,46,16,73,1
44,95,50,82,66,38,11,8,64,74,-1
20,92,39,80,69,84,85,50,24,83,1
80,92,44,63,67,59,55,13,42,98,-1
63,1,74,97,89,39,56,24,1,14,-1
84,47,44,80,49,64,73,79,20,78,-1
27,62,45,69,65,37,71,58,98,61,-1
31,0,48,39,76,60,15,83,42,61,1
82,5,21,42,85,81,17,36,82,7,-1
44,100,15,59,11,63,14,93,90,14,1
62,97,86,12,24,99,13,30,13,77,0
12,47,91,62,70,77,39,83,83,74,1
87,11,22,11,49,73,90,81,74,89,-1
39,46,3,78,48,1,41,82,91,5,1
53,46,49,71,6,62,85,70,56,65,1
48,24,23,63,23,86,1,7,61,54,1
100,32,39,48,8,51,73,21,96,48,1
57,80,84,51,14,41,48,87,94,44,0
51,62,76,67,75,95,74,69,92,9,1
43,56,60,64,82,10,79,88,69,22,0
97,38,82,38,22,97,14,10,75,23,0
0,40,6,27,79,18,39,14,82,37,0
22,2,14,52,37,100,34,90,49,13,0
3,67,85,28,80,26,77,83,7,50,1
25,33,46,41,65,24,39,46,39,27,-1
61,13,68,33,7,18,2,66,75,97,-1
71,71,14,88,81,9,87,31,20,41,1
23,86,61,39,73,89,23,18,46,13,1
43,98,8,88,93,44,22,57,98,69,1
36,19,80,79,60,48,25,85,12,61,-1
74,7,91,56,11,29,15,33,63,44,-1
27,96,61,90,64,92,46,49,74,37,-1
12,98,80,0,10,12,70,66,6,34,0
56,9,7,17,33,74,18,0,95,13,1
44,14,91,64,75,57,1,7,72,69,-1
88,46,6,16,85,91,36,8,64,63,0
90,87,93,33,16,35,92,79,92,41,0
66,28,41,96,44,89,45,48,44,94,0
44,10,43,88,51,17,35,35,96,90,0
57,65,1,87,8,64,33,30,5,88,0
43,46,27,10,74,33,55,19,22,49,-1
31,83,83,57,22,14,74,28,78,34,1
46,34,82,48,52,30,48,27,99,28,0
60,93,91,13,40,21,100,8,23,11,-1
55,75,15,74,4,23,79,22,37,43,1
88,95,70,31,75,33,81,13,23,62,0
36,89,78,97,30,91,79,87,7,69,0
8,32,72,65,87,29,99,17,79,69,1
53,14,39,59,95,26,69,8,90,68,0
70,90,85,36,9,13,78,19,74,16,-1
58,25,3,17,36,6,11,8,69,33,1
36,3,22,12,100,16,15,6,58,85,1
78,38,27,10,32,72,27,76,65,17,-1
36,82,45,46,40,46,92,79,82,24,1
33,8,34,42,6,97,24,24,100,21,0
1,32,44,98,12,60,64,50,34,48,-1
84,30,22,18,100,6,65,16,87,80,1
37,82,99,100,30,76,85,82,57,94,0
79,95,31,74,64,28,57,25,8,88,0
72,37,97,51,36,53,83,37,62,12,0
9,39,80,40,50,92,85,46,39,79,0
49,24,16,70,71,71,59,78,84,55,1
51,21,62,21,11,47,96,4,4,21,-1
53,97,86,98,72,6,84,6,32,18,-1
62,84,50,1,2,90,65,12,39,34,1
87,77,94,16,33,69,69,97,79,54,0
92,47,35,25,9,44,26,73,95,75,-1
95,2,45,3,88,30,66,29,26,5,-1
11,72,53,25,78,99,30,19,31,79,-1
38,29,70,9,54,9,32,79,17,78,0
9,69,99,68,21,76,82,87,25,92,1
84,73,21,86,28,59,37,47,24,43,1
11,87,36,15,60,12,59,84,32,77,-1
37,49,93,82,10,96,19,2,66,31,-1
7,41,14,34,33,87,37,17,66,0,-1
46,35,21,5,75,100,29,31,98,81,1
86,93,4,68,3,83,86,15,20,19,1
25,90,34,55,67,58,38,4,46,79,0
77,0,62,86,3,96,94,73,58,22,1
83,91,55,58,87,65,31,82,94,28,-1
52,50,1,90,18,6,64,46,29,23,1
97,49,74,99,10,31,23,61,24,34,0
72,61,25,10,70,95,28,37,50,60,-1
7,8,90,26,92,59,55,11,45,76,-1
97,3,18,29,41,20,83,17,55,65,0
96,21,53,68,27,23,57,14,6,43,0
68,55,64,60,75,40,98,59,0,63,-1
51,3,73,75,74,36,56,80,18,69,1
46,82,87,52,96,40,72,52,31,46,1
94,19,81,19,86,83,71,94,18,6,-1
42,51,81,23,51,77,86,80,77,33,0
81,74,40,98,37,67,0,72,95,93,0
55,78,38,49,36,51,47,7,97,83,0
73,83,14,59,45,38,89,80,4,33,0
62,38,16,62,12,40,20,96,17,89,1
13,90,50,91,40,24,67,71,90,54,1
58,76,20,31,49,47,49,71,31,4,0
32,28,47,98,85,49,89,88,28,42,-1
4,80,18,99,79,62,99,48,32,24,0
57,53,60,82,4,100,86,26,28,5,-1
53,18,57,90,91,40,41,42,53,37,1
21,93,86,80,69,26,50,75,35,44,0
49,84,6,87,83,36,75,17,54,33,1
24,62,95,23,25,30,23,8,9,33,-1
71,18,2,18,27,24,98,60,99,20,0
13,62,97,70,37,16,43,12,97,31,1
42,89,22,24,53,10,51,97,67,53,-1
54,88,44,15,96,58,16,79,2,34,1
61,94,82,46,90,54,22,43,97,19,1
47,63,89,21,64,78,43,84,86,6,1
54,60,4,44,57,35,50,94,74,41,0
81,74,81,58,75,4,52,98,82,62,-1
71,27,26,41,0,63,15,31,52,36,-1
66,45,61,32,1,60,20,40,55,15,0
77,74,76,49,0,9,93,34,55,96,-1
24,89,55,94,38,64,100,61,56,49,0
87,92,27,76,48,50,31,85,30,97,-1
86,38,45,66,27,15,27,91,11,98,1
17,100,52,22,27,36,67,27,36,61,0
77,47,14,52,95,29,27,49,48,75,1
70,50,73,64,58,28,99,17,73,75,1
72,56,91,57,83,17,90,15,40,43,1
38,62,60,62,7,43,63,96,66,5,-1
19,51,67,52,2,4,21,29,62,11,1
34,32,24,50,63,12,40,1,25,3,0
33,62,15,79,8,40,44,55,72,75,0
89,88,85,52,67,50,13,62,29,6,-1
45,55,13,71,37,68,42,5,17,32,1
65,97,14,18,53,59,100,20,29,36,1
86,5,58,77,46,67,28,4,46,30,0
92,60,84,26,96,35,12,10,53,54,-1
48,32,22,31,95,4,58,89,45,84,-1
79,66,22,28,3,95,45,27,19,7,0
95,53,80,61,92,16,30,1,7,48,-1
88,96,15,60,54,21,1,71,3,1,-1
92,23,75,57,60,81,41,58,89,92,-1
26,18,36,1,18,99,83,40,10,63,1
1,96,15,48,53,72,89,7,86,1,1
66,38,41,17,47,91,28,87,39,8,-1
78,12,74,49,30,64,11,82,88,10,-1
42,66,22,96,5,45,57,31,3,46,1
97,32,87,30,85,4,21,74,51,65,1
60,18,30,53,49,84,66,10,79,76,0
10,35,70,85,8,54,78,54,100,62,1
6,39,22,17,19,77,29,38,32,87,0
37,99,18,65,1,63,34,59,27,16,-1
38,54,92,13,69,26,18,18,80,75,1
59,87,42,15,4,59,58,24,16,25,1
56,64,17,66,22,6,6,7,14,35,0
94,80,24,39,30,21,73,70,64,9,0
5,90,19,95,97,1,84,99,44,9,0
90,55,61,52,66,24,19,36,67,29,-1
33,21,22,65,62,48,79,50,92,66,1
27,77,62,6,97,15,73,69,73,15,0
99,5,76,28,13,49,47,85,21,81,0
82,4,62,43,70,15,52,36,34,13,-1
22,84,68,88,12,95,18,91,99,87,1
73,35,32,93,95,26,33,24,58,68,-1
54,82,83,91,31,56,43,20,5,13,0
39,45,93,55,80,62,12,21,33,22,0
68,38,64,19,0,100,75,51,86,53,0
96,92,98,48,0,53,36,64,56,52,-1
14,20,76,2,95,32,4,22,91,55,-1
10,84,20,21,67,19,34,93,47,53,1
40,75,36,71,7,42,52,24,38,28,0
12,32,36,63,3,29,50,28,83,89,-1
59,75,85,15,29,10,19,87,41,43,0
67,93,76,58,81,73,55,10,38,37,1
25,41,86,46,26,66,70,38,9,0,1
48,100,4,58,27,48,90,38,14,24,-1
12,95,58,52,62,50,71,56,90,85,0
66,52,52,25,94,86,43,94,44,70,-1
93,97,61,15,53,38,46,81,5,86,0
69,93,24,41,70,32,87,97,96,55,0
38,33,15,64,83,0,61,100,84,85,1
3,47,92,20,59,4,3,0,31,12,0
61,80,25,16,77,60,47,88,50,100,1
34,87,8,47,56,64,30,44,4,93,-1
22,89,44,2,13,87,20,93,28,60,1
67,67,39,90,60,33,92,12,37,59,0
30,98,43,97,34,40,0,59,96,42,1
52,3,24,43,44,18,26,2,61,28,1
23,70,61,91,22,39,21,61,97,90,1
57,60,70,49,34,47,7,40,100,79,1
86,24,86,75,44,96,51,32,92,90,0
3,86,89,90,23,86,67,80,28,9,1
37,40,1,44,60,8,0,74,76,26,0
83,16,85,34,21,94,17,52,21,24,0
91,89,50,0,31,0,63,10,100,20,-1
75,11,74,57,14,55,0,9,46,40,1
56,88,61,87,57,70,44,70,73,73,1
1,1,91,70,10,12,72,72,100,88,1
16,99,62,89,13,29,84,91,27,6,0
19,41,41,92,8,90,63,25,44,62,-1
8,33,68,73,17,44,55,56,9,97,-1
26,4,69,38,2,67,74,72,61,28,1
44,28,80,97,69,53,76,35,64,5,0
61,35,25,52,95,28,85,86,28,81,0
77,91,63,96,25,12,43,23,93,45,0
39,34,55,94,19,49,82,87,23,36,1
100,21,87,63,83,3,17,79,42,71,1
32,76,56,5,48,42,37,11,38,81,-1
58,48,76,38,45,49,13,23,56,51,-1
38,94,90,94,36,22,44,1,16,22,-1
54,75,27,0,52,88,98,14,94,51,0
84,2,18,51,11,14,85,80,30,23,-1
70,17,3,62,24,92,89,82,34,37,0
43,95,15,44,6,66,18,54,40,97,1
53,44,79,59,79,59,34,71,32,31,1
71,60,31,54,48,89,91,76,26,90,1
58,13,57,65,90,2,72,18,77,45,1
99,57,92,54,75,6,29,72,42,53,1
84,45,98,6,68,14,82,8,60,68,1
77,3,26,10,96,24,24,48,57,21,0
24,27,26,100,8,36,80,27,89,31,-1
46,33,22,45,29,40,14,85,37,10,-1
72,21,3,97,78,69,51,61,48,27,0
32,33,72,80,63,77,62,84,71,23,1
20,96,50,15,78,65,58,97,50,73,-1
26,45,43,67,96,90,36,8,72,25,0
99,100,68,97,37,70,83,60,78,91,-1
85,63,54,18,1,83,52,21,27,79,0
62,23,73,91,95,21,98,30,40,67,-1
96,0,82,99,71,35,8,46,94,3,1
8,6,69,70,73,27,42,41,26,85,0
54,66,81,72,28,26,94,95,71,60,-1
29,64,99,77,64,100,71,36,40,1,0
89,10,85,44,78,22,79,96,100,58,1
12,2,88,73,1,1,17,13,67,54,-1
51,17,54,19,18,48,89,88,22,75,-1
45,11,93,66,2,81,98,43,87,12,-1
70,98,9,45,90,61,73,99,64,68,1
24,16,55,19,28,19,30,65,38,23,-1
30,35,85,0,46,94,81,78,42,93,-1
80,12,7,98,32,99,62,6,91,4,-1
54,100,12,6,63,70,85,49,39,71,-1
58,16,72,78,86,58,49,90,18,57,-1
45,74,57,72,57,55,19,9,97,99,1
11,82,58,18,59,61,63,21,4,43,0
76,85,38,77,54,89,25,11,69,65,-1
9,13,96,41,87,12,23,66,90,45,1
43,12,22,42,26,66,88,21,53,64,0
80,77,39,2,82,43,20,19,40,33,1
0,56,39,29,18,73,98,13,92,42,1
90,78,94,25,2,43,7,79,32,94,1
81,94,43,65,53,26,23,58,44,26,0
84,59,84,80,95,59,43,24,92,49,-1
9,85,96,79,51,35,55,61,85,34,-1
66,57,92,70,93,37,80,9,57,47,1
3,37,2,89,66,50,7,95,79,9,0
4,75,31,21,98,72,60,59,68,13,1
58,68,89,88,83,49,97,50,40,31,0
17,84,91,89,5,50,2,71,44,41,-1
21,32,23,70,48,45,47,83,83,49,0
32,31,14,39,73,27,89,73,90,22,1
83,11,38,16,32,5,18,90,78,44,0
18,72,89,35,98,80,2,55,4,3,-1
99,60,27,86,75,67,60,18,5,19,1
3,74,19,76,10,98,16,14,37,26,-1
60,43,67,57,5,55,45,60,62,98,-1
5,49,56,18,42,62,78,66,81,87,0
50,75,40,94,28,73,55,33,71,74,1
94,15,99,62,58,84,4,52,99,81,-1
89,31,98,71,98,22,76,90,99,58,1
43,8,43,69,56,25,84,56,72,94,0
31,67,88,1,22,25,91,21,44,18,1
94,18,35,62,51,10,2,99,83,91,-1
78,8,0,72,5,76,33,37,83,56,0
6,11,84,44,2,77,2,22,19,86,1
73,91,32,62,87,25,61,55,34,66,1
75,64,3,26,24,22,57,49,7,18,1
31,36,91,52,44,64,83,34,85,50,0
89,63,37,34,39,86,19,61,45,97,1
51,12,11,78,73,15,64,41,15,69,-1
94,17,85,11,96,6,15,17,78,31,0
53,48,66,77,27,27,77,51,10,60,1
72,18,91,97,84,30,34,80,73,89,-1
14,96,53,17,87,57,67,14,52,30,1
30,15,13,25,49,71,52,53,13,38,1
85,61,54,66,34,95,54,15,59,97,0
71,99,1,55,3,33,20,90,50,92,1
5,93,74,54,39,25,31,83,52,17,0
90,8,5,7,62,28,62,61,83,66,-1
81,14,9,26,94,59,58,72,56,43,0
18,73,65,52,100,49,64,89,4,2,0
54,95,70,51,96,66,33,10,37,19,1
0,55,66,28,85,4,30,8,38,16,0
52,77,6,75,46,48,4,22,19,61,0
73,53,6,11,83,49,74,92,2,50,-1
23,49,79,58,77,15,100,54,81,74,0
66,2,37,13,46,8,87,36,85,68,1
70,68,49,48,99,46,83,4,48,10,1
66,41,54,70,25,100,62,81,42,49,0
35,63,74,7,78,24,40,6,67,18,-1
92,70,41,42,76,23,7,23,26,61,0
49,37,73,74,94,1,55,6,34,19,1
84,21,9,88,58,55,42,3,10,59,-1
34,72,92,32,34,3,65,49,38,95,1
27,92,57,2,79,92,97,36,75,13,0
52,6,38,79,7,5,91,49,95,36,1
94,64,70,81,61,11,74,93,37,41,0
93,10,92,3,20,9,76,33,5,72,0
74,16,65,91,73,62,69,37,96,94,0
48,92,85,90,49,45,32,67,49,8,1
14,41,22,87,93,18,74,45,20,45,0
61,74,92,85,4,88,59,27,99,41,1
57,20,51,99,18,94,32,56,25,11,1
55,91,94,42,73,28,25,71,34,13,1
19,61,38,52,14,89,53,16,18,29,1
20,93,46,94,75,3,35,93,82,63,1
93,30,72,45,80,10,49,86,1,87,1
39,4,2,64,0,42,11,82,94,8,-1
97,60,28,51,75,78,57,37,6,20,0
98,32,15,43,79,45,29,1,72,39,-1
43,47,88,7,3,97,67,77,31,24,-1
49,47,94,80,21,30,82,78,0,3,1
23,20,47,76,16,55,87,27,50,88,1
57,83,25,46,26,48,62,14,34,84,1
32,6,47,46,33,40,42,46,43,28,0
77,62,75,44,54,65,69,92,28,86,-1
60,94,92,34,44,94,85,41,92,57,-1
99,51,58,63,33,50,44,0,99,33,0
60,77,88,74,39,17,18,53,100,26,-1
39,47,2,38,13,66,6,12,98,66,0
84,57,86,41,68,22,0,16,77,2,-1
35,71,53,77,45,68,26,78,10,20,1
20,13,7,89,39,14,54,1,36,24,-1
100,85,68,41,56,38,28,30,22,59,-1
90,18,83,24,61,90,58,28,26,65,-1
95,10,81,14,14,71,61,10,72,93,-1
96,31,33,7,27,32,19,95,90,58,-1
27,59,46,84,93,68,84,79,23,22,-1
98,87,24,35,62,25,50,23,22,11,1
12,91,91,73,65,11,76,39,84,8,1
26,42,33,26,86,35,43,79,84,95,0
71,30,81,48,26,33,32,8,45,97,1
51,50,3,93,41,46,3,59,17,47,0
84,45,7,71,61,37,49,96,8,94,0
97,35,97,5,10,43,82,96,81,36,0
87,75,48,20,65,23,53,8,16,25,-1
63,52,64,2,18,54,32,81,35,80,-1
76,49,4,97,31,58,62,91,45,34,-1
84,88,68,35,28,10,96,7,55,95,1
44,11,40,46,72,80,61,28,4,73,1
66,50,96,81,26,55,23,55,84,37,0
69,55,52,60,33,55,84,69,11,8,1
85,49,45,44,57,52,95,64,23,100,-1
37,76,82,6,44,94,29,32,13,83,-1
63,30,43,19,39,21,22,50,90,74,0
3,11,42,78,37,56,77,3,29,50,1
81,92,42,71,34,93,34,26,21,38,-1
71,68,78,49,55,91,41,11,81,80,1
88,76,47,70,100,54,53,22,2,13,-1
41,48,11,82,77,0,52,83,57,6,0
42,43,33,94,56,96,93,3,12,27,-1
31,31,99,65,20,88,31,16,40,45,-1
16,30,94,94,13,90,98,93,3,44,1
50,64,94,89,49,15,76,68,53,74,0
88,49,66,0,57,46,75,31,2,83,1
55,9,88,37,67,86,39,88,17,13,0
13,66,13,33,31,41,28,67,73,87,1
9,51,16,47,42,18,81,68,18,83,-1
32,44,55,14,36,82,44,89,28,51,0
53,24,17,75,15,23,35,31,35,94,0
14,29,68,81,90,62,68,91,5,86,1
62,70,41,30,66,78,87,45,81,37,-1
41,57,55,72,41,11,51,80,5,67,1
6,51,86,23,60,44,67,40,99,18,0
43,85,81,55,17,67,80,89,41,5,1
60,59,94,34,59,67,48,78,50,71,-1
97,80,15,76,93,55,56,73,15,30,0
12,81,64,76,44,25,93,94,39,68,0
47,10,100,43,40,58,29,10,33,3,1
67,44,64,33,22,90,48,12,92,59,0
59,55,61,79,52,34,28,78,62,66,-1
90,88,58,82,82,48,97,37,59,49,1
17,40,76,27,92,70,26,2,70,3,1
73,46,9,62,75,69,89,11,51,46,0
65,34,21,63,51,71,45,11,97,82,-1
48,58,76,54,94,88,3,43,71,36,-1
97,81,99,55,94,53,27,31,41,31,-1
51,51,19,3,14,1,22,87,38,84,-1
36,46,74,21,45,58,29,59,16,87,1
22,3,88,96,53,28,32,50,43,6,0
73,62,48,66,27,54,82,31,98,80,-1
97,60,81,50,70,31,27,18,23,49,0
92,76,18,69,92,17,10,5,82,72,-1
65,59,44,99,73,65,51,50,25,42,1
19,81,59,8,1,54,27,51,95,52,0
34,37,94,61,9,27,40,61,76,87,-1
37,45,56,84,92,8,51,93,75,74,1
67,39,3,31,46,52,86,60,68,43,-1
12,84,25,69,23,87,40,48,35,33,1
1,76,39,73,74,88,75,67,80,29,1
51,72,5,54,62,79,27,10,27,16,0
57,30,27,8,33,89,8,72,98,47,1
83,89,10,37,77,45,97,45,80,20,0
62,15,45,56,92,76,61,86,49,13,1
29,85,30,53,67,97,30,30,33,55,1
0,89,2,85,78,76,77,80,23,74,0
49,67,81,73,40,35,72,56,47,59,-1
66,57,66,4,18,33,69,22,6,3,0
80,85,43,93,51,77,29,93,58,46,0
50,80,99,88,92,49,81,78,1,38,1
82,40,18,72,95,57,93,74,82,23,-1
41,86,93,22,40,90,97,69,52,77,0
17,74,15,88,57,25,70,99,65,82,-1
41,41,71,83,71,64,20,53,42,99,1
69,100,12,14,14,70,99,19,13,76,0
68,26,73,76,68,10,45,58,18,11,0
66,53,79,2,56,5,30,47,75,37,-1
59,72,77,23,27,58,51,15,30,86,0
32,75,59,21,12,35,70,63,37,49,-1
100,51,68,88,80,83,35,33,58,23,1
24,23,89,89,7,53,67,78,46,4,-1
17,57,81,43,5,88,35,85,25,61,1
82,22,97,96,95,51,36,6,0,64,-1
49,17,91,74,65,10,99,93,49,75,0
14,96,83,82,34,64,34,43,42,7,1
59,33,97,4,79,83,43,96,34,10,-1
46,57,87,63,16,89,99,2,43,38,-1
73,23,92,4,85,47,98,84,54,40,1
29,15,19,10,46,19,37,71,22,58,-1
42,96,96,89,60,60,77,100,55,24,1
37,88,34,89,98,59,73,72,37,78,0
76,70,36,47,56,72,85,31,21,40,1
67,28,21,96,48,30,10,57,35,60,-1
14,93,79,42,50,90,57,84,3,93,0
3,38,12,5,50,36,20,13,15,73,0
44,49,53,6,27,65,14,30,2,78,0
99,93,78,68,93,97,21,97,38,1,-1
96,2,9,82,27,34,26,34,67,73,1
4,79,15,47,4,69,88,53,42,44,1
34,9,6,50,47,47,0,8,32,51,1
74,77,58,89,27,96,11,57,34,55,1
93,72,100,28,71,96,31,36,0,24,1
38,9,59,29,4,12,6,71,80,28,0
93,15,51,29,33,65,41,69,66,58,1
22,30,100,95,60,45,20,96,16,0,-1
49,6,76,54,94,16,8,20,1,38,0
95,79,15,79,18,100,31,57,76,67,-1
15,52,27,67,10,92,96,65,48,13,0
8,37,9,94,41,18,23,23,87,6,0
92,57,90,60,89,27,55,54,50,33,-1
9,66,5,57,90,100,81,38,15,11,0
46,41,17,73,15,13,52,64,36,1,0
9,48,0,73,5,56,28,60,35,59,-1
63,29,15,51,87,90,87,21,56,46,0
29,99,44,48,28,10,71,0,14,50,1
63,27,22,79,74,11,71,90,89,96,0
78,48,47,23,74,91,12,10,48,61,1
82,99,72,16,55,28,73,92,29,92,1
58,88,17,26,52,37,16,10,31,28,1
94,38,29,25,48,73,32,88,10,77,0
66,49,65,18,18,100,67,64,74,75,-1
40,57,51,85,97,70,94,77,17,16,1
100,70,21,63,38,4,18,54,94,69,-1
37,67,32,55,37,54,99,18,75,25,0
12,85,8,30,21,77,29,40,37,61,1
35,3,71,99,64,97,60,37,0,79,1
98,16,13,66,9,30,35,78,85,19,0
7,32,41,95,83,0,22,87,74,52,0
73,29,85,22,99,72,11,1,28,53,0
71,47,14,29,80,66,0,65,40,39,0
8,55,62,7,14,35,36,84,74,0,1
85,38,23,3,0,14,85,71,14,68,1
29,23,80,15,73,25,91,18,19,87,1
62,98,86,61,12,79,66,25,19,56,-1
73,58,53,77,96,2,71,3,26,44,1
70,24,81,15,54,9,38,79,41,61,1
66,65,40,94,1,93,99,25,18,26,-1
89,0,5,15,53,13,88,64,92,71,0
55,71,97,39,75,31,14,98,86,20,1
70,71,13,16,90,53,30,42,43,81,1
19,29,96,85,58,20,54,64,44,46,-1
99,16,100,9,9,15,16,87,46,29,-1
75,28,26,29,15,72,47,99,72,10,1
6,85,96,27,44,10,81,19,53,14,1
34,74,9,50,43,61,31,90,13,1,1
8,53,45,6,1,70,36,0,35,41,-1
7,21,62,29,17,44,86,76,58,95,-1
62,30,12,30,80,80,14,80,99,32,-1
83,0,6,82,53,56,8,12,100,83,1
48,62,87,44,84,10,89,12,80,41,-1
3,43,30,64,90,76,45,95,86,28,1
89,34,57,53,70,1,15,97,34,60,-1
43,47,70,17,44,51,24,27,51,8,1
47,26,21,77,42,50,4,89,83,13,0
95,52,22,48,39,52,52,64,74,5,-1
93,12,50,95,73,92,18,51,24,95,1
6,5,34,49,40,18,63,9,97,83,-1
65,14,93,41,89,25,71,57,66,84,1
44,26,83,61,96,87,53,90,76,37,0
15,54,57,36,84,83,89,79,75,10,1
11,25,30,10,55,55,19,30,81,81,-1
56,96,23,54,17,83,59,37,20,3,-1
87,1,14,62,24,8,68,81,50,14,0
14,69,18,57,70,76,23,69,22,50,1
18,51,80,5,89,55,78,39,69,63,1
34,40,44,66,90,38,61,33,6,87,1
69,52,11,63,88,95,82,28,3,15,0
39,38,38,81,65,49,34,37,86,41,-1
66,21,12,1,7,66,16,78,46,6,0
20,2,18,49,81,34,90,86,67,57,0
83,56,55,0,77,70,74,29,97,71,-1
98,56,31,10,92,85,16,46,21,44,0
98,69,4,8,54,69,30,26,31,50,0
78,16,19,32,21,15,78,32,27,29,-1
79,87,38,40,50,12,11,66,60,94,0
12,28,24,77,10,13,93,37,29,48,1
93,48,72,37,87,77,66,63,44,43,-1
52,48,93,67,73,9,97,20,27,40,1
74,11,67,36,41,12,93,92,58,43,1
89,68,45,38,33,57,44,72,81,65,1
98,39,33,29,76,100,76,52,7,99,-1
23,32,77,65,78,32,45,12,27,61,-1
3,5,94,46,91,91,63,2,73,74,-1
96,92,3,4,14,91,93,57,96,63,0
36,62,98,65,72,72,60,8,34,15,-1
89,26,16,77,18,67,54,93,55,31,-1
58,28,40,92,76,73,15,95,23,60,0
37,12,7,87,7,80,88,38,60,28,1
32,37,17,9,47,28,93,58,25,93,1
61,20,33,35,76,37,0,46,84,26,1
79,22,28,90,9,27,92,9,1,6,0
6,21,85,50,32,92,6,70,79,57,-1
85,96,89,57,29,46,54,100,39,68,0
32,26,84,97,100,35,24,44,92,96,0
33,24,3,92,32,28,80,3,41,68,0
43,38,26,79,64,46,7,21,54,59,0
40,43,56,39,75,9,47,21,11,88,0
9,39,35,87,74,35,30,88,22,80,-1
42,67,14,22,34,40,43,36,91,92,1
25,100,47,26,12,86,37,5,10,81,0
58,70,62,29,0,85,46,77,12,28,1
34,16,77,14,85,17,11,25,87,27,1
57,79,43,8,90,14,63,42,23,63,-1
46,60,86,63,27,96,99,39,97,29,1
1,38,24,91,35,0,30,65,99,90,1
70,52,95,39,2,36,94,67,93,72,-1
43,85,84,40,51,23,26,25,81,16,-1
1,31,89,72,56,60,35,92,36,18,0
21,84,97,99,7,91,9,96,90,66,1
32,44,6,50,63,66,11,85,29,4,0
38,25,67,67,78,92,86,43,32,56,1
90,7,82,66,67,31,0,38,87,76,0
62,35,73,10,91,87,82,83,66,74,-1
73,50,99,32,69,53,74,28,62,1,1
3,51,24,23,81,79,22,1,49,58,1
18,66,96,61,24,24,94,40,69,99,0
93,34,40,62,92,89,58,34,87,20,-1
22,11,47,16,42,95,98,43,44,94,1
32,86,28,0,62,45,28,6,25,34,1
22,59,90,21,9,40,5,3,23,72,-1
41,29,58,10,43,80,29,32,9,100,0
66,32,75,14,92,98,71,49,50,23,0
25,59,44,66,63,42,87,44,86,80,0
8,99,96,90,24,41,41,39,92,97,0
89,55,35,34,31,16,87,69,76,44,0
76,80,37,76,53,99,36,34,96,1,1
86,53,80,24,64,57,13,84,68,99,1
79,16,100,44,64,79,21,49,72,53,0
44,26,11,57,45,63,37,46,74,36,1
92,27,2,66,3,7,90,4,51,99,0
94,14,50,34,8,45,12,1,51,59,1
45,27,99,59,83,5,8,44,38,7,1
17,86,32,77,36,5,23,34,66,99,1
62,61,71,64,13,99,95,22,8,54,1
37,57,65,9,95,67,78,10,75,7,-1
74,98,57,47,38,66,64,1,26,4,-1
49,4,73,40,96,90,77,1,57,61,1
100,49,38,22,37,63,8,54,49,4,0
33,90,57,69,56,42,31,11,14,86,-1
6,95,58,50,23,48,56,53,28,29,-1
15,29,43,77,100,7,88,95,31,65,-1
89,94,61,93,39,30,23,63,5,88,1
73,95,96,76,60,63,84,25,87,97,1
44,34,53,1,3,48,22,76,89,58,0
12,6,94,77,90,52,7,42,40,61,0
51,57,59,85,39,32,25,77,12,88,0
49,13,27,71,78,41,47,9,30,91,1
2,65,83,66,42,73,19,4,19,61,1
7,32,52,88,59,23,84,48,88,35,0
78,85,42,88,73,30,22,19,60,31,1
52,42,16,42,62,45,88,74,13,62,0
34,76,65,61,3,61,79,9,76,31,-1
91,25,22,86,19,50,93,88,25,6,-1
2,18,42,21,93,26,17,45,78,50,-1
24,35,17,3,13,79,59,98,29,65,1
91,17,68,24,52,13,61,32,38,35,1
2,49,14,89,13,79,3,91,30,5,-1
16,63,85,60,69,79,70,92,13,52,-1
99,98,58,23,7,18,30,6,51,52,1
54,38,79,4,93,16,33,65,78,91,-1
91,91,99,38,34,71,33,99,35,48,1
65,11,67,17,0,7,50,14,95,27,-1
96,22,4,10,75,4,8,80,44,26,0
37,23,42,61,74,60,48,47,48,91,1
25,78,95,25,21,78,70,3,50,48,1
43,65,63,5,79,93,59,45,65,42,0
89,8,63,80,46,16,100,99,4,21,1
95,40,2,12,94,71,41,16,18,72,0
61,16,34,12,99,67,36,71,97,45,0
10,33,74,43,70,6,12,42,70,6,1
32,43,56,39,25,17,100,23,20,4,-1
79,31,21,40,65,84,43,87,97,80,-1
80,61,11,79,63,46,49,65,19,80,1
16,76,74,29,78,4,14,12,95,74,0
37,8,74,39,23,83,83,10,42,44,1
46,46,10,65,30,45,46,41,68,21,1
65,25,35,62,89,87,16,15,16,44,0
72,55,52,75,22,25,56,97,97,20,-1
6,20,47,69,8,25,87,29,15,2,0
39,54,57,67,56,49,43,96,87,88,1
69,10,98,5,63,19,71,27,80,22,1
100,69,85,10,86,4,59,19,38,48,-1
64,82,25,25,57,13,67,81,8,27,1
22,1,93,36,13,55,46,1,19,11,0
0,77,65,8,88,92,87,85,99,77,1
40,47,77,64,44,58,75,46,57,67,-1
7,15,40,4,73,72,34,27,12,94,-1
29,92,65,46,25,38,91,22,74,16,0
53,99,88,94,3,23,93,78,45,1,1
